SRC_ADD,PKT_ID,TO_NODE,PKT_SIZE,NUMBER_OF_PKT,NUMBER_OF_BYTE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,PKT_CLASS,Timestamp
10.2,45195,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:17:51 PM
17.2,77877,22,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,22/02/2018 12:17:14 AM
3.2,53593,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:23:31 PM
12.2,44663,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,20/02/2018 11:07:50
15.2,39312,24,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:20:15 PM
16.2,52614,22,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,22/02/2018 12:07:57 AM
9.2,16343,24,692,9108,6302740,1016.5,703416,692,UDP-Flood,21/02/2018 11:44:27 PM
1,244017,23,1540,16091,24780100,328.3,505578,1540,UDP-Flood,22/02/2018 12:02:42 AM
5.2,75248,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:25:46 PM
5.2,5810,21,692,9108,6302740,1016.52,703434,692,UDP-Flood,16/02/2018 11:27:34 PM
8.2,40989,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:22:34 PM
10.2,73563,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,21/02/2018 11:50:31 PM
10.2,61214,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:31:02 AM
1.1,532573,23,1000,6250,6250000,124.94,124944,1000,UDP-Flood,16/02/2018 11:23:21 PM
16.2,3134,23,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,21/02/2018 11:52:26 PM
13.2,43503,23,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,22/02/2018 12:29:42 AM
6.2,53013,24,692,9588,6634900,1066.09,737732,692,UDP-Flood,21/02/2018 11:44:12 PM
18.2,60135,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:21:27 PM
17.2,62701,23,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:24:57 PM
4.2,74305,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,22/02/2018 12:00:18 AM
15.2,32274,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:27:59 PM
1.2,37976,21,692,9108,6302740,1016.54,703448,692,UDP-Flood,16/02/2018 11:18:07 PM
7,195472,24,1540,16090,24778600,328.17,505378,1540,UDP-Flood,16/02/2018 11:26:44 PM
15.2,78233,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,22/02/2018 12:03:48 AM
16.2,54651,22,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,16/02/2018 11:23:51 PM
14.2,57060,23,1500,9108,13662000,1016.44,1524660,1500,UDP-Flood,21/02/2018 11:59:46 PM
2.2,49506,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,21/02/2018 11:53:17 PM
10.2,32414,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,21/02/2018 11:51:49 PM
19.2,36928,23,692,9108,6302740,1016.42,703362,692,UDP-Flood,21/02/2018 11:50:30 PM
0.2,55076,24,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,20/02/2018 10:24:27
11.2,10038,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:21:20 PM
3.2,1508,24,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:20:30 PM
11.2,18689,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,20/02/2018 11:08:20
24.1,385767,1,55,16091,885005,328.3,18056.4,55,UDP-Flood,22/02/2018 12:15:39 AM
18.2,76892,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,21/02/2018 11:46:35 PM
10.2,56258,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:15:49 PM
11.2,37850,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,22/02/2018 12:12:10 AM
3.2,39018,24,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:17:11 PM
2.2,51926,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:27:35 PM
2.2,34889,21,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:25:22 PM
12.2,78862,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:21:00 PM
15.2,31467,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,20/02/2018 10:36:35
15.2,21780,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:28:03 PM
5.2,52407,23,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,22/02/2018 12:11:47 AM
4.2,14550,23,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:24:48 PM
6.2,73734,23,692,9588,6634900,1066.09,737732,692,UDP-Flood,16/02/2018 11:15:37 PM
11.2,18210,22,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:22:53 PM
13.2,77246,23,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:16:16 PM
7.2,78190,21,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,16/02/2018 11:17:17 PM
19.2,8971,24,1500,9108,13662000,1016.42,1524630,1500,UDP-Flood,21/02/2018 11:57:28 PM
8.2,68275,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:24:12 PM
14.2,59395,22,692,9108,6302740,1016.44,703375,692,UDP-Flood,16/02/2018 11:19:45 PM
11.2,66762,24,692,9108,6302740,1016.45,703384,692,UDP-Flood,22/02/2018 12:19:13 AM
9,252616,24,1540,16085,24770900,328.06,505218,1540,UDP-Flood,16/02/2018 11:23:06 PM
5.2,48331,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:16:46 PM
24.9,40225,23,55,16085,884675,328.06,18043.5,55,UDP-Flood,16/02/2018 11:27:59 PM
11.2,28580,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:21:01 PM
24.2,473424,2,55,16091,885005,328.26,18054.5,55,UDP-Flood,22/02/2018 12:19:17 AM
17.2,71306,23,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:25:47 PM
10.2,677,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,20/02/2018 10:33:46
11.2,26841,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,22/02/2018 12:06:16 AM
17.2,5194,22,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:17:26 PM
7.2,22705,21,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,16/02/2018 11:21:43 PM
15.2,4006,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:18:53 PM
13.2,2678,22,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:18:31 PM
5.2,20862,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,22/02/2018 12:24:13 AM
13.2,67713,24,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:22:07 PM
10.2,25077,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:18:50 PM
9.2,754,24,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,16/02/2018 11:16:40 PM
11.2,29207,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:18:43 PM
13.2,22946,22,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,22/02/2018 12:20:47 AM
7.2,34939,24,692,9588,6634900,1066.09,737732,692,UDP-Flood,21/02/2018 11:46:14 PM
8.2,33279,24,692,9108,6302740,1016.52,703430,692,UDP-Flood,21/02/2018 11:49:27 PM
18.2,55839,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:21:16 AM
2.2,66830,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:26:09 PM
19.2,63801,24,692,9108,6302740,1016.42,703362,692,UDP-Flood,16/02/2018 11:24:47 PM
4.2,27397,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:16:01 PM
10.2,33657,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:31:03 AM
24.9,96435,23,55,16085,884675,328.06,18043.5,55,UDP-Flood,22/02/2018 12:05:28 AM
14.2,57534,22,1500,9108,13662000,1016.44,1524660,1500,UDP-Flood,22/02/2018 12:33:28 AM
3.2,1928,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:22:19 PM
0.2,38770,21,692,9108,6302740,1016.55,703452,692,UDP-Flood,16/02/2018 11:17:32 PM
10.2,34157,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:31:47 AM
11.2,63314,22,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:26:39 PM
13.2,3934,23,692,9108,6302740,1016.44,703379,692,UDP-Flood,21/02/2018 11:41:37 PM
15.2,38350,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,20/02/2018 10:59:36
5.2,64216,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,20/02/2018 11:09:59
11.2,60025,23,692,9108,6302740,1016.45,703384,692,UDP-Flood,21/02/2018 11:46:13 PM
19.2,23554,22,1500,9108,13662000,1016.42,1524630,1500,UDP-Flood,16/02/2018 11:17:27 PM
1.2,8918,23,1500,9108,13662000,1016.54,1524810,1500,UDP-Flood,16/02/2018 11:18:45 PM
6.2,45096,23,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,16/02/2018 11:22:16 PM
5.2,8007,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,21/02/2018 11:44:42 PM
10,325558,23,1540,16103,24798600,328.56,505985,1540,UDP-Flood,16/02/2018 11:27:27 PM
6.2,13080,21,692,9588,6634900,1066.09,737732,692,UDP-Flood,16/02/2018 11:27:16 PM
7.2,62139,23,692,9588,6634900,1066.09,737732,692,UDP-Flood,22/02/2018 12:03:24 AM
15.2,34772,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:17:33 PM
17.2,30329,24,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:18:11 PM
12.2,57746,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,21/02/2018 11:58:45 PM
3.2,18075,21,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:24:42 AM
4.2,75798,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:21:41 PM
7.2,40424,24,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,16/02/2018 11:24:38 PM
13.2,1583,23,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:21:52 PM
0,317292,21,1540,16091,24780100,328.32,505606,1540,UDP-Flood,22/02/2018 12:00:53 AM
1.2,70316,21,1500,9108,13662000,1016.54,1524810,1500,UDP-Flood,16/02/2018 11:15:29 PM
17.2,31903,24,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:24:14 PM
3.2,11045,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,20/02/2018 10:14:59
1.2,66877,24,1500,9108,13662000,1016.54,1524810,1500,UDP-Flood,22/02/2018 12:02:34 AM
15.2,46049,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:15:58 PM
5.2,19289,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,22/02/2018 12:12:23 AM
4.2,62425,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,22/02/2018 12:31:25 AM
15.2,48249,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:17:27 AM
8.2,73461,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:24:46 PM
9.2,40337,23,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,21/02/2018 11:45:40 PM
9.2,34555,21,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,22/02/2018 12:25:37 AM
0.2,74177,21,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,21/02/2018 11:56:44 PM
11,78780,23,1540,16103,24798600,328.52,505925,1540,UDP-Flood,16/02/2018 11:25:06 PM
3.2,53316,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:01:51 AM
16.2,67540,24,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,16/02/2018 11:21:12 PM
9,474164,24,1540,16085,24770900,328.06,505218,1540,UDP-Flood,16/02/2018 11:26:11 PM
8.2,5960,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:17:28 PM
0.2,34670,23,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,16/02/2018 11:25:29 PM
9.2,35314,24,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,16/02/2018 11:18:17 PM
11.2,23082,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,22/02/2018 12:11:22 AM
16.2,65684,24,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,16/02/2018 11:21:15 PM
4.2,25178,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:16:18 PM
16.2,17757,22,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,16/02/2018 11:24:58 PM
16.2,12408,24,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,20/02/2018 10:29:33
11.2,49794,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,21/02/2018 11:47:44 PM
4.2,24226,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:18:05 PM
4.2,68843,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,22/02/2018 12:04:20 AM
13.2,65327,22,692,9108,6302740,1016.44,703379,692,UDP-Flood,16/02/2018 11:27:28 PM
4.2,44188,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:17:25 PM
4.2,14824,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:21:52 PM
0.1,610526,23,1000,6250,6250000,124.94,124944,1000,UDP-Flood,21/02/2018 11:59:12 PM
10.2,12017,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:24:34 PM
16.2,39752,24,1500,9108,13662000,1016.43,1524650,1500,UDP-Flood,21/02/2018 11:44:10 PM
5.2,60169,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:22:55 PM
9.2,26838,23,692,9108,6302740,1016.5,703416,692,UDP-Flood,20/02/2018 11:13:12
6.2,41862,24,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,12/6/2010 13:10
3.2,9345,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:18:50 PM
17.2,70841,22,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,20/02/2018 10:42:22
5.2,67035,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,21/02/2018 11:59:14 PM
12.2,33805,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:26:22 PM
24.8,113727,21,55,16088,884840,328.11,18046.2,55,UDP-Flood,16/02/2018 11:21:46 PM
2.2,11259,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:18:27 PM
7.2,49979,23,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,16/02/2018 11:15:57 PM
11.2,39243,22,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,22/02/2018 12:18:06 AM
17.2,36777,24,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:19:01 PM
17.2,19671,23,692,9108,6302740,1016.42,703366,692,UDP-Flood,20/02/2018 10:27:16
11.2,7074,22,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:17:24 PM
10.2,73062,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:27:05 PM
2.2,57597,21,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 07:52:09 PM
5.2,8787,23,692,9108,6302740,1016.52,703434,692,UDP-Flood,20/02/2018 10:33:44
9.2,5308,21,692,9108,6302740,1016.5,703416,692,UDP-Flood,16/02/2018 11:24:04 PM
11.2,70190,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,20/02/2018 10:14:40
4.2,28490,24,192,10050,1929600,1118.28,214710,192,UDP-Flood,22/02/2018 12:11:31 AM
17.2,39117,22,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,22/02/2018 12:12:04 AM
16.2,27644,23,692,9108,6302740,1016.43,703371,692,UDP-Flood,16/02/2018 11:22:44 PM
15.2,26611,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,21/02/2018 11:58:52 PM
8.2,24026,23,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:25:38 PM
15.2,14862,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:18:54 AM
13.2,76476,22,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:27:47 PM
17.2,55278,22,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:20:18 PM
18.2,24870,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:16:26 PM
7.2,46564,23,692,9588,6634900,1066.09,737732,692,UDP-Flood,16/02/2018 11:27:20 PM
11.2,20881,22,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,22/02/2018 12:01:19 AM
0.2,26202,24,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,16/02/2018 11:24:41 PM
8.2,13658,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:26:53 PM
13.2,64240,24,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:20:40 PM
6.2,26119,24,1500,9588,14382000,1066.09,1599130,1500,UDP-Flood,21/02/2018 11:55:52 PM
10,313151,22,1540,16103,24798600,328.56,505985,1540,UDP-Flood,16/02/2018 11:17:07 PM
9.2,45539,21,692,9108,6302740,1016.5,703416,692,UDP-Flood,20/02/2018 10:52:26
14.2,61586,23,1500,9108,13662000,1016.44,1524660,1500,UDP-Flood,16/02/2018 11:22:12 PM
9.2,32648,23,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,16/02/2018 11:22:17 PM
0.2,60453,24,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,20/02/2018 10:24:23
6.2,73542,23,692,9588,6634900,1066.09,737732,692,UDP-Flood,16/02/2018 11:22:22 PM
12.2,13756,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:16:13 PM
0.2,40806,21,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,21/02/2018 11:55:14 PM
19.2,71950,22,1500,9108,13662000,1016.42,1524630,1500,UDP-Flood,20/02/2018 10:49:28
5.2,26214,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,21/02/2018 11:47:50 PM
13.2,25438,22,692,9108,6302740,1016.44,703379,692,UDP-Flood,16/02/2018 11:21:45 PM
18.2,59323,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,22/02/2018 12:17:02 AM
1.2,22258,21,1500,9108,13662000,1016.54,1524810,1500,UDP-Flood,16/02/2018 11:27:48 PM
11.2,18983,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:21:17 PM
0.2,33890,23,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,22/02/2018 12:05:29 AM
12.2,63416,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:15:32 PM
18.2,64201,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:19:02 PM
17.2,44761,23,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,20/02/2018 11:04:26
3.2,47459,23,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:20:05 PM
13.2,78153,23,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,20/02/2018 10:46:22
18.2,14229,24,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:26:57 PM
12.2,63547,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:23:13 PM
3.1,505455,21,1000,6250,6250000,124.94,124943,1000,UDP-Flood,22/02/2018 12:13:12 AM
4.2,69016,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:23:50 PM
18.2,34991,24,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:16:07 PM
4.2,51247,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:21:33 PM
19.2,73179,22,1500,9108,13662000,1016.42,1524630,1500,UDP-Flood,16/02/2018 11:18:12 PM
11.2,59239,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:18:53 PM
8.2,44876,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,22/02/2018 12:28:38 AM
5.2,53212,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:27:02 PM
13.2,60781,22,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:25:54 PM
5.1,443933,24,1000,6250,6250000,124.94,124942,1000,UDP-Flood,21/02/2018 11:57:04 PM
8.2,19295,24,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:20:35 PM
12.2,46861,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,22/02/2018 12:27:06 AM
11.2,5502,22,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,22/02/2018 12:17:02 AM
9.2,16635,24,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,16/02/2018 11:22:46 PM
13.2,46801,24,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:17:07 PM
13.2,72237,23,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,16/02/2018 11:22:34 PM
17.2,7721,24,1500,9108,13662000,1016.42,1524640,1500,UDP-Flood,16/02/2018 11:19:17 PM
0.2,11734,21,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,16/02/2018 11:16:06 PM
12.2,68077,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:20:52 PM
18.2,41512,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,21/02/2018 11:59:46 PM
15.2,55533,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:31:03 AM
13.2,46800,24,1500,9108,13662000,1016.44,1524670,1500,UDP-Flood,21/02/2018 11:54:51 PM
10.2,33368,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:20:33 PM
11.2,24177,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,20/02/2018 10:14:51
14.2,21543,22,1500,9108,13662000,1016.44,1524660,1500,UDP-Flood,21/02/2018 11:50:39 PM
4.2,63071,24,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,20/02/2018 11:09:35
14,451104,23,1540,16103,24798600,328.43,505785,1540,UDP-Flood,20/02/2018 10:53:02
3.2,68355,21,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,20/02/2018 10:50:12
11.2,25581,24,692,9108,6302740,1016.45,703384,692,UDP-Flood,16/02/2018 11:18:16 PM
24.7,382742,21,55,16090,884950,328.17,18049.2,55,UDP-Flood,16/02/2018 11:27:12 PM
11.2,26526,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,20/02/2018 11:14:08
5.2,61556,23,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:16:49 PM
0.2,6570,21,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,16/02/2018 11:17:18 PM
19.2,55461,22,1500,9108,13662000,1016.42,1524630,1500,UDP-Flood,16/02/2018 11:27:40 PM
15.2,12444,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:11:45 AM
8.2,4061,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,16/02/2018 11:26:25 PM
0.2,73591,21,1500,9108,13662000,1016.55,1524820,1500,UDP-Flood,16/02/2018 11:20:19 PM
12.2,42609,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:19:08 PM
18.2,70280,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:17:52 PM
4.2,53486,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,16/02/2018 11:21:08 PM
10.2,39517,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:23:21 PM
2.2,23565,24,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:03:54 AM
15.2,32427,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:15:53 PM
14.2,27023,24,1500,9108,13662000,1016.44,1524660,1500,UDP-Flood,22/02/2018 12:09:46 AM
12.2,68079,24,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:27:24 PM
10.2,26901,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:33:07 AM
8.2,27764,23,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,22/02/2018 12:17:43 AM
15.2,44666,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:23:30 PM
15.2,56436,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,21/02/2018 11:48:03 PM
9.2,77384,24,1500,9108,13662000,1016.5,1524750,1500,UDP-Flood,21/02/2018 11:58:20 PM
1.2,53208,24,1500,9108,13662000,1016.54,1524810,1500,UDP-Flood,16/02/2018 11:18:17 PM
11.2,54485,24,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:17:35 PM
4.2,62178,21,192,10050,1929600,1118.28,214710,192,UDP-Flood,16/02/2018 11:24:49 PM
24.7,174814,23,55,16090,884950,328.17,18049.2,55,UDP-Flood,16/02/2018 11:18:27 PM
10.2,7156,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,20/02/2018 10:39:33
4.2,7258,21,192,10050,1929600,1118.28,214710,192,UDP-Flood,21/02/2018 11:53:19 PM
8.2,14755,21,1500,9108,13662000,1016.52,1524780,1500,UDP-Flood,22/02/2018 12:27:44 AM
15.2,28522,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:24:45 PM
11.2,72843,23,1500,9108,13662000,1016.45,1524670,1500,UDP-Flood,16/02/2018 11:26:41 PM
10.2,12792,23,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,16/02/2018 11:21:30 PM
15.2,4461,22,1500,8655,12982500,962.68,1444030,1500,UDP-Flood,22/02/2018 12:16:09 AM
13.1,496388,23,1000,6250,6250000,124.94,124943,1000,UDP-Flood,16/02/2018 11:18:36 PM
12.2,17517,22,1192,8655,10316800,962.68,1147520,1192,UDP-Flood,16/02/2018 11:20:36 PM
3,60969,21,1540,16091,24780100,328.24,505490,1540,UDP-Flood,21/02/2018 11:46:32 PM
4.2,41060,21,1500,10050,15075000,1118.28,1677420,1500,UDP-Flood,20/02/2018 10:41:44
9.2,3114,21,692,9108,6302740,1016.5,703416,692,UDP-Flood,16/02/2018 11:22:28 PM
